Время (с),A0 (В),A2 (В)
1.4029853343963623,3.451,0.000
1.4069855213165283,3.451,0.000
1.4109854698181152,3.412,0.000
1.4149854183197021,3.333,0.000
1.4149854183197021,3.275,0.039
1.419029951095581,3.255,0.490
1.4230306148529053,3.235,0.902
1.4270744323730469,3.196,1.294
1.4270744323730469,3.196,1.529
1.4310743808746338,3.176,1.706
1.435122013092041,3.118,1.804
1.435122013092041,3.118,1.725
1.4395015239715576,3.059,1.706
1.44350004196167,2.961,1.647
1.4479718208312988,2.902,1.451
1.4479718208312988,2.843,1.314
1.451481580734253,2.804,1.235
1.4555435180664062,2.765,1.020
1.4595420360565186,2.745,0.980
1.4605422019958496,2.725,0.980
1.4645886421203613,2.745,0.941
1.4685893058776855,2.745,0.824
1.4727554321289062,2.745,0.882
1.4727554321289062,2.745,0.980
1.4767601490020752,2.765,0.961
1.480759859085083,2.765,1.078
1.480759859085083,2.725,1.176
1.483760118484497,2.745,1.353
1.4882698059082031,2.686,1.294
1.4932692050933838,2.647,1.333
1.4932692050933838,2.627,1.412
1.4972739219665527,2.667,1.431
1.501274585723877,2.667,1.510
1.5052754878997803,2.667,1.647
1.5052754878997803,2.725,1.765
1.5082743167877197,2.725,1.784
1.5127851963043213,2.725,1.804
1.5177862644195557,2.765,1.725
1.5177862644195557,2.745,1.667
1.5213937759399414,2.745,1.608
1.5253984928131104,2.784,1.588
1.5253984928131104,2.765,1.275
1.52946138381958,2.824,1.451
1.5339641571044922,2.804,1.431
1.5380303859710693,2.843,1.451
1.5380303859710693,2.843,1.353
1.5420305728912354,2.784,1.471
1.5460834503173828,2.725,1.569
1.5500831604003906,2.706,1.353
1.5500831604003906,2.667,1.294
1.554135799407959,2.627,1.314
1.5581347942352295,2.686,1.275
1.562875747680664,2.686,1.333
1.562875747680664,2.686,1.471
1.566880226135254,2.725,1.471
1.5709326267242432,2.725,1.471
1.5709326267242432,2.725,1.667
1.5752410888671875,2.725,1.765
1.578284740447998,2.706,1.765
1.5832853317260742,2.647,1.902
1.5832853317260742,2.686,2.137
1.5867927074432373,2.627,2.196
1.5907914638519287,2.647,2.196
