Время (с),A0 (В),A1 (В)
0.1306278705596923,2.588,2.8492439348436225
0.1397063732147216,2.196,2.214373098851346
0.1517078876495361,2.941,3.2942332331228794
0.1592738628387451,2.745,2.8728259272160708
0.1723246574401855,4.02,4.4103375660253805
0.1803245544433593,2.118,1.7818710847976125
0.1923837661743164,2.529,2.327547471737761
0.2003839015960693,1.784,2.0004165117793153
0.2135100364685058,2.843,2.994930354469495
0.2216267585754394,1.588,1.861724968577217
0.2296278476715088,2.294,2.369199894474414
0.2416319847106933,1.863,2.156796345208159
0.2496802806854248,3.0,3.344649160155735
0.2622745037078857,1.784,2.047999540354605
0.270273208618164,2.745,3.2764615607173493
0.2822737693786621,2.157,2.2397701451442886
0.2912740707397461,3.235,2.6358746141579616
0.3034043312072754,2.392,2.8389578481741427
0.3114528656005859,3.961,4.138316571881717
0.3234519958496094,2.588,2.836870793046307
0.3315095901489258,4.039,4.800880695060956
0.3436150550842285,2.843,3.2433563239305574
0.352614164352417,3.922,3.737300354219032
0.3601305484771728,2.608,2.363954426427648
0.372126817703247,3.98,4.3423019123407185
0.381260871887207,2.608,2.6797338640566952
0.3929083347320556,3.333,2.987943878293318
0.4019086360931396,1.863,1.503886493274974
0.4139881134033203,3.255,3.611023005031229
0.4219751358032226,2.0,1.7876864697367245
0.4299740791320801,3.157,2.6579803743491937
0.4420132637023926,2.157,1.902930563465903
0.4510672092437744,3.608,3.1735706033628954
0.4625787734985351,2.078,1.6897574592582023
0.4706716537475586,3.824,3.8805228006224066
0.4837269783020019,2.51,2.023489715555349
0.4917922019958496,4.02,4.037984309859745
0.5038213729858398,2.51,2.694523938228781
0.5118229389190674,4.275,4.878211492159671
0.5239768028259277,2.255,2.0427638294493833
0.5329775810241699,3.941,3.843084658312757
0.5451319217681885,2.549,2.9553886272415877
0.5526797771453857,3.804,3.8714749507638984
0.5616848468780518,2.686,2.527121045354373
0.5736873149871826,4.353,4.73632173577812
0.5818026065826416,2.667,2.4439600536772823
0.5938022136688232,4.333,3.643770212108212
0.6019396781921387,2.765,2.352044817026277
0.6139392852783203,4.294,4.9372445722861595
0.6229395866394043,2.725,2.815283444866402
0.6351113319396973,4.118,4.5933087236701855
0.6431694030761719,2.706,2.3376421250309742
